Avg_Temp(C),Avg_Humid(%),Solar Radiation,Building Type,Building Height,Building Area,Power Consumption
28.56264213273495,59.83487821280708,234.64270035068265,Single House,4.7104342542143645,206.82982921623375,438.77880650405405
31.625026522727975,42.959602869116026,245.47941971288407,Apartments,49.899044072309934,141.12285857222832,803.0082856811981
36.34993981115889,71.17656385383684,245.46881471019836,Apartments,73.19040583560073,98.4108967401165,1042.2703741352964
45.39835073859611,54.28848363671444,257.51615481497,Single House,3.8930888692926744,275.6422737446498,543.0054046767655
30.56729555184508,83.12858983021174,97.17876506768823,Single House,4.783780992156208,290.8723922977837,541.3470216963245
37.42888403344991,89.94085413698691,369.89804151356,Single House,3.201902133553827,326.3499931334773,617.8775832420611
29.464147485354193,65.10104235116219,228.6038440369261,Single House,3.234690514185572,270.4489507128025,482.1968411454968
41.973166431768774,67.0286499418478,65.59238704038368,Apartments,85.59507326098256,191.42993357432832,1263.6501358900898
25.67624949831709,79.91181079995376,196.61764569155093,Single House,3.5907822722496996,231.93539185030804,463.2307499813271
20.601200792343477,55.64913051638543,115.95534558843173,Apartments,89.01879519129412,102.14661136084581,1132.0243227535725
37.04096671886601,74.2857073966916,241.63275429272286,Single House,3.2487974599031273,216.97904663928387,466.3268316857109
28.964739312073746,51.25891700068624,323.1155663307849,Apartments,59.42638957562015,58.053998020699865,832.1754724654497
23.760755159600716,64.91661327503662,198.88738558770652,Townhouse,12.720362778676282,80.47939094807126,374.8178580806141
26.65592365526489,88.33688575221774,96.88365306157223,Townhouse,10.277113647182002,120.43505433166717,424.6215265998119
28.284965732566352,63.01435918896095,244.38749098023325,Single House,5.827745829128904,181.46924390662136,417.9600964365526
30.93073957764872,76.14686223359978,0.095010628895011,Townhouse,14.187825275099213,150.6293643708924,472.26008926596137
27.087993464203073,84.26656071831752,277.2571506044047,Duplex,17.825799504567122,156.06833746609692,537.828484489104
35.8935417969227,54.96032018200877,120.21219727189347,Townhouse,14.63436051805213,107.2726988339043,438.51895168287615
30.991190167403186,75.69594170783589,242.98773614839925,Single House,4.305599039110319,225.01494924831212,475.2945710300529
27.763892180802625,52.7944800523033,61.088992172257306,Single House,4.560005035946844,306.9810439895154,499.83422568018915
25.042771039128066,83.79514714095687,211.2151819970025,Single House,3.0106847916729387,220.30759922641238,442.8044711819829
31.558250489029916,67.74547482547892,226.94914188919,Duplex,19.743867898731565,158.05957720986163,555.1511508460585
26.32505666099697,72.24641303428886,285.87080589211513,Single House,4.776229645994146,156.22676062360205,397.06607434442844
39.15538402126698,99.37046752819728,310.2378839011431,Apartments,31.846657480281955,83.66857991299808,662.7209211696367
33.78915399387763,94.01206862797238,225.43950625432893,Single House,3.1548299168793217,276.17363724236384,542.5578018212095
30.366876197704304,74.24988221385786,201.2210174952277,Apartments,75.49295341842566,192.2703603473007,1148.3535215390061
29.150250248729947,78.96155366732364,69.49042604253329,Duplex,25.010628763404966,207.2039216754573,653.3304368744515
25.165166399713836,67.00911463599569,41.8682087600219,Single House,5.132107948491635,182.67740606304338,395.2318503269209
26.29381396597873,50.428539483571264,225.78373872379166,Single House,4.653160014995,246.27006972700434,452.49685423375445
29.19608327169146,61.84705986605044,102.90028182997158,Townhouse,13.19075557024858,153.6232702516894,458.72074568314457
34.638824815159595,67.963518634622,71.32024127740623,Townhouse,9.58635077306727,182.40646716628643,465.74465358983224
24.24205395995441,69.03692624733904,124.84350772566984,Townhouse,12.314502335347056,119.9823139235271,403.4198183350861
38.35849137200908,74.24960441992081,346.0021427290928,Duplex,24.293116756235193,67.7428310524216,549.7944626709697
22.77292770299728,81.23659475528186,99.44885382212158,Apartments,76.51932021915027,144.2303841286643,1086.5496720166173
35.499881859316474,50.9515690355545,59.66365936045844,Single House,3.8668463563821858,325.7661975549683,536.5373187001766
31.999142266126047,60.36785161952315,327.9253969863884,Single House,4.446952324262816,299.6948606874885,542.6201807888425
25.833245193184183,49.361526501069086,220.08966794655066,Single House,3.021864412197437,323.0639618655666,508.8427081186526
33.35732238758545,51.46388307183283,88.77587584630712,Single House,4.5606657474300745,180.76391668987338,394.2452547059268
34.58695225904233,59.8531950496106,103.53736600540924,Single House,5.924489644425762,313.3911718820476,558.3533766853865
37.11610177834365,84.53165966134823,232.72281737811778,Apartments,89.70378698070454,117.9680469486256,1249.869404531703
27.516788597564183,59.749964355157424,268.8280251908082,Single House,5.778003024298604,261.99444442689077,504.8374963981198
33.54785466464759,58.75783903871713,209.26101903457086,Townhouse,10.205526309097667,211.54994806471257,498.78853280366263
31.536289075410053,65.88067354889681,231.90598844118256,Single House,3.190739060684539,268.84813899078426,499.18107509094426
26.520971843466356,70.72660360864907,-13.043261555174581,Single House,5.947615636270481,299.3343575830438,519.4832517879512
31.216191216967427,45.52605617200275,6.0452011482951775,Apartments,38.66421128793148,80.86563717488497,617.6963850303035
29.173954992642074,71.58768763615446,401.06028025623937,Single House,4.01972624237844,374.45357384286683,623.0540226168029
31.42480825117245,66.5444303851567,25.460003663405956,Townhouse,7.393875944032712,67.09778876497913,315.4308330031368
25.437108838245376,67.92442774511932,119.92701624456095,Townhouse,13.083088497621112,179.49847715948704,472.9219675999226
21.860421702884537,76.23831347318409,242.36754954880757,Single House,3.857338202343213,317.00486291730505,540.4350381342125
22.1067057682338,84.98080156177261,342.20511963810236,Single House,4.504085880504279,167.09955615547824,422.35042814644424
24.4667776263747,45.92441816741721,180.7237078579048,Townhouse,8.266799033965636,144.9653415710997,369.6451598578659
29.573412740375026,85.16699425530305,171.99413478316367,Single House,3.742226875171553,123.07943080119823,368.2288876016229
31.3970526088648,43.85037426163632,179.77170148346758,Apartments,61.53162763186006,200.52380129430043,983.9531696896479
40.08868669926811,49.23157982650625,379.83866408918396,Apartments,71.51271852856668,50.0,977.0842865112663
30.29886454628597,74.96264518623033,105.66237362157516,Single House,5.766772758847944,211.82723546649697,453.55388179646104
38.70368832852699,72.4900404199553,110.56200413869946,Townhouse,13.604508852706758,204.57090409040586,548.4160635429847
31.005273520670382,55.04776140558936,118.22719063879477,Apartments,35.64462102268101,74.74068295229213,594.2809345819775
39.848307996314475,72.54342180861883,286.59391218080816,Single House,4.974934426389945,301.568946502557,588.7577029629849
31.514612561991605,57.69611397655376,165.99090816304638,Single House,3.2702279170841564,199.14433090395505,412.6631485760003
21.666815903861277,80.89706807882057,240.40154070028944,Single House,4.666564731257187,285.170835081154,529.9451966779613
24.097603063252546,49.76131310419345,32.39834366561652,Single House,3.7257211809980104,286.4310680209761,460.69224428385604
34.19421222516012,80.91593901498112,206.28976425534984,Single House,4.891262504354136,206.9162147079759,477.4937731237948
23.88177257088742,73.09248887914906,202.6091972886394,Single House,4.362768330185158,285.42708260968067,502.5894385456482
24.511837496892774,29.69094798922373,233.4622423130958,Townhouse,13.656360448226632,227.60753995036984,501.9841293251147
31.514946533896072,55.52866024870991,182.0759204541687,Single House,4.968244164339135,313.80472047416157,537.8307045466246
24.638117819447316,83.6966567405736,271.5205165844286,Single House,4.851338940868073,204.92831114670332,452.97346312931114
26.380039515326636,80.6992236583682,179.4235191535825,Apartments,49.16085493435874,101.42522108150594,778.6393134957108
31.575513933732864,93.13343750016347,243.90603969575008,Townhouse,10.283749095612885,165.0549307975479,505.1574647652706
25.608914500132567,74.59143058000222,284.0099875663862,Single House,3.364677233599672,209.5111576888379,433.8722544688648
32.51434159743862,62.05911585221476,183.16413035323447,Apartments,31.95697115906649,75.3532102272883,588.6210941234376
26.42777998509807,64.15547136455099,240.37056625814597,Single House,5.613460836535721,289.45226302905814,526.7113951541826
32.40800160472716,64.56437558035572,205.54714965061524,Single House,3.4893419901899887,209.39671755748583,440.48184872389675
37.23785565387672,70.3981726839744,176.6039126736002,Townhouse,14.351319984194003,118.67265829487162,480.3106847058288
30.382951541191492,66.46973579340285,146.93255623433637,Single House,4.663127704836815,222.77919279755307,454.15360900108743
25.21435418411124,66.31895812693931,314.3150940315949,Single House,5.081390429020168,183.67594197486042,426.35808263800976
29.496677225941163,96.39060479263982,323.35734995994574,Single House,5.650652162123363,251.55952903036757,548.5480055656346
28.881826609340926,70.51865255127714,225.79117313546337,Single House,4.135414039907571,161.2301027092491,399.72502454284023
31.906624988006765,79.2037463030802,260.4705044142157,Single House,5.970126994046746,221.72006957576392,489.91846323726844
31.19971662892521,87.2519066410629,63.64412706604212,Duplex,24.46492377185305,117.9504648049109,563.763324112644
26.996508463973058,88.83374203909112,163.04604645536034,Single House,3.2976026524236275,216.42138368445637,450.4556506293752
30.1039955925689,27.063793738074196,212.01560274153627,Apartments,88.60091598318272,241.41637727516832,1269.1196379343307
28.75854585757247,62.995249192984055,10.423116075477765,Single House,5.431784173649144,235.0031245135446,449.9166918554411
27.593357328007524,70.86527992290173,100.63654886799672,Townhouse,9.329867838854327,138.57720151801138,412.03912092102826
41.17170346026625,61.038809216533096,195.35054439457272,Apartments,68.92703284208083,199.75295559345236,1111.2739305307089
34.20360852802614,65.83781733615841,227.49530386373783,Single House,3.422122381722556,228.1373971718928,463.24772278771724
20.840838504943914,64.05001947815677,73.09978226244945,Single House,5.73668957824957,201.47594676714246,399.5891206457985
28.271907999789278,110.22081575333941,235.91209625805482,Apartments,71.76105866480339,138.91853120180298,1091.9019331164618
30.167802574334083,48.90100469140421,207.39131448543247,Single House,5.483309280105718,185.7965479149341,414.01261207393344
31.61772044682157,60.7259568455783,269.3875177357181,Single House,4.752061495367471,170.8509518062085,417.27996990665866
30.133473696641243,70.53192437530043,230.29142346008555,Apartments,65.73395324487612,138.5879209742334,985.1781176105461
27.88016848634488,78.88976622428171,79.4372722994349,Single House,3.38173612594179,323.44636960141173,550.369046667625
29.76426874632783,73.93330800200107,238.7712169421281,Single House,4.204772830047179,212.68002596936685,450.9248881850817
24.599043702819888,54.51237322765374,222.8635952663344,Single House,3.9290006568527014,178.5866956330709,376.36182862692425
28.69147813879467,57.9538459721049,47.57188367952497,Single House,5.2533746994354615,247.39067653087776,457.1886520733827
25.019580108282238,46.697765433273645,232.02164916394372,Single House,3.0965910717554395,192.88814595499971,376.20816403395156
38.19386978522079,67.43398537470303,214.80794507908894,Townhouse,6.08302476845308,96.4230046164418,370.33431830551064
28.22735564358785,89.03333047965404,269.84042569812925,Single House,5.170389185651231,255.25826242400967,519.4389051868361
36.90581250701409,75.83300293625341,160.11884448990492,Single House,4.530277355970399,285.2398652291077,540.6530452133597
30.397369331311214,60.048856693765714,224.46078141455547,Apartments,63.43821431339127,118.44446837202337,931.6709153245357
38.348503951292784,52.02248736893707,109.58719430797761,Single House,3.830980235981574,295.05760794515953,523.6522071423325
27.162989218666752,58.56821515937891,256.57169671308293,Single House,5.8241843947181735,151.4449666599209,392.3365802919429
36.931331495841846,96.48490854121266,276.9490148464008,Duplex,26.098600947062828,160.03911250620374,671.9143314548012
26.38505333402484,84.85561431864902,235.84216148328872,Single House,5.834023721843071,263.6883470906256,521.4683448187758
31.009290633144232,59.11542087405365,304.7683733978758,Apartments,36.43910572328119,201.2087821180425,775.3035470912615
22.769658658989915,68.40842471375925,220.2019447096435,Single House,3.9765983966275606,259.18247625947083,470.9171625117591
28.81077466419033,55.899183478127725,79.70541632233923,Duplex,28.80798286443764,143.20249014998754,600.4222469285238
38.1604817811651,83.12275985138763,201.37953887443558,Single House,3.9289392673322614,182.71272482856094,453.067365323884
21.26460709527013,65.82094773416206,89.68036350353137,Single House,5.808905965546103,156.68154844853072,363.1998347121178
30.758926268761098,45.52741720668503,291.5585735677762,Duplex,27.996905823759562,192.12529424740939,652.8511311659587
32.26215666047585,68.75178265011583,117.70485004296836,Townhouse,12.298796179384329,216.89205973832702,533.0881095282909
32.36139262929317,66.03023466262765,21.98379681212245,Duplex,21.75127660333028,100.83159771634007,491.56528223863916
31.82996692073603,55.29548599530446,215.1509333546332,Single House,5.768723753578451,183.09488553610768,418.9346300020299
22.76151952880332,44.42305897221141,203.92505379681862,Apartments,83.20754910300676,188.3366780067973,1154.6377814591885
31.54066158680243,78.66645782986684,111.10267842611619,Single House,3.046102886254224,278.7293543562448,501.621182590061
34.678602545027275,47.86010999412119,221.3754814309709,Single House,3.9264479015828666,272.49260599955676,484.0675160688727
29.72817406217071,60.83289289254254,178.38745960262557,Single House,3.9887511194635463,223.34364648560708,436.4035217911206
35.11833592695107,56.91391336185645,360.8901713230917,Single House,4.079610121239234,220.59630214282396,465.20745223522556
34.307952744573996,82.40401582306994,143.78985533945297,Apartments,65.59960326982294,181.7807126911782,1044.3721907648371
27.6856117054817,71.83030176745174,142.75904080039845,Single House,4.605772586798903,300.31078220922444,521.9412392858542
27.298333264333706,41.811191416737145,130.3557513407352,Townhouse,6.896859727740723,135.66491359157592,343.6780597365753
27.805886804805358,73.71161753638384,249.27232881498708,Single House,4.330812985624901,241.78938427943223,472.77660459387204
31.188417449238052,59.99400937182863,302.9736762434058,Apartments,47.17245373349139,127.53194365794197,798.2453545636257
25.75173432277573,86.08772337173325,71.0935533161404,Townhouse,14.286197017219578,167.1322689331936,495.33533581166347
32.210253339142895,51.084572998281004,-25.395662564478897,Apartments,36.36192753575007,191.54854639656486,705.3503251445027
27.998974695317887,53.43606305646165,151.95778515391453,Apartments,35.86607870903915,206.5184469037843,728.6164347036228
24.364360621982662,79.04205339466857,100.4939555560588,Townhouse,11.24818372480074,145.20521628579436,436.3872550140846
14.272480911820178,62.781843580676004,26.87501500684536,Single House,5.695049138015699,267.60351810789734,454.0679254155845
32.48427530326733,66.04007441677237,186.3878156625449,Single House,4.355709522841011,257.2224056518675,492.8900380274881
30.507809086665187,65.39757468416471,341.3271935335289,Single House,3.275532887668554,195.04321883480543,423.41996016909917
27.872319716133582,78.09477299275035,30.525611846350643,Duplex,17.507456518452656,130.55534849415898,489.3251927283333
22.581546347458854,79.77813336689668,175.84594915708252,Single House,5.871872340138699,298.8207674295237,537.6155297256228
32.49879971411027,82.59485323099771,77.11940770091947,Single House,3.878223708265948,224.82636029652744,467.57411240779595
29.585505159721755,41.98633475669674,222.35079309499116,Single House,5.921275868886845,237.92287598932694,460.1685350188234
37.51664113040264,69.700937620081,134.4184678073464,Apartments,66.0687163878489,202.18962132283258,1062.4375731047007
37.16968097002969,50.82989643816495,205.36633226348096,Apartments,87.22574891898363,208.13059083776812,1256.2197174547123
38.71889570659084,66.55442527997982,260.42206002683474,Single House,4.2381845027030245,256.6433314918665,516.9864103441271
28.48417073844724,64.39524695341977,140.14467910607823,Single House,4.794506365795069,262.6836362468863,488.23015189753795
22.681838059074604,82.30096091787027,169.72341711092298,Single House,3.8836542879543448,291.9475461461831,509.8022398937731
23.5427540585866,72.42175296504462,211.65311337421625,Single House,5.440092792119891,182.43052092093905,414.8374590357278
29.213542384742073,86.53205930657091,93.76151147702457,Single House,4.415262207422597,220.43490514646476,466.6115193336913
29.60805750887801,66.06664172455123,183.12566840565623,Townhouse,7.241366822240138,161.66871606192103,417.2831878002981
29.090770081735837,53.10644873484242,288.16880555618843,Single House,5.707598066957662,252.0985306437646,489.95931157062114
27.75758599890195,71.12291174203179,289.3806112424013,Apartments,31.373483293595886,96.06005900590733,610.4032829646358
28.65083225853271,60.954723906162286,201.2108613602694,Single House,5.289686258241421,211.36501420824965,441.666949423432
29.343615138715673,65.84760299853892,121.59364611471435,Single House,5.713269985857691,212.81067115387194,448.4124476311426
31.06511178022477,66.33976952793925,436.8416990556312,Townhouse,14.813949585195221,183.19662894069216,548.5181248671537
28.473303971687294,85.16802705907331,170.12657339073743,Single House,4.024514261973339,235.85858066439974,479.52069237336735
35.49375680887446,90.83525451258026,258.49804419556125,Duplex,25.937641754740575,94.94389991417987,590.8763936678669
30.875872798785124,38.26152417558491,230.40563972274472,Single House,5.929118514406054,268.86634000150644,489.75365653450353
29.20657107101612,71.25324398561902,80.84900682879953,Single House,5.293085680404674,239.61439963188548,472.118909528513
32.74449898784415,68.79599072866515,230.90260293094187,Single House,3.087673065324789,117.03560987732142,351.9022192342226
19.02787660509708,61.178016601200866,11.317645199649803,Single House,3.1959200828520915,170.7858483764864,342.61328125571504
20.845292101295207,86.72023191684305,131.09099613936132,Single House,3.8123986941896923,231.65328665192985,453.18842797164757
26.908323024036605,47.03352464934375,134.00657014615751,Single House,4.954298828659984,301.8437918463439,499.400130704367
28.633117671625634,75.86970396922685,268.3713596735165,Duplex,17.839317453786343,236.05465581444298,626.0217243818362
33.408436167768784,78.25168362377532,359.6277532617395,Single House,4.597222885883903,236.80512656674128,509.9423132250905
27.014301244239725,60.18138912594088,145.53076716490546,Single House,3.3678831525020194,226.0135446435075,417.9679420046136
20.27963118009952,68.44450152872052,156.449310536731,Single House,4.650279834680114,232.05708274955248,439.19708155229625
37.17709737894223,78.23822897344719,189.9350376669438,Single House,4.984175579210925,247.0145257514607,519.5455066690051
23.590681146027023,92.8569109109909,220.09684984025503,Apartments,44.76562246846687,128.66667500057608,778.5414693010122
25.439214335914606,53.86940474515521,253.56941093385677,Single House,5.121885176117733,271.589792902003,504.9166646201337
26.893790334406557,68.00908380912661,-8.920472467875697,Single House,4.300863752185292,186.87640026959042,388.5469151654027
33.55303769423473,106.2959492006855,263.5821037044722,Townhouse,10.998126752548544,52.95473863994776,420.5357887282354
35.35437241938556,68.68727783178898,49.56684947554376,Single House,5.15360854931556,274.85450552437584,515.5701086171301
21.869867000917253,73.29266001776594,129.8779743217018,Single House,4.878766816496283,193.98603140910842,407.80437811630895
32.360724127242165,71.51608571985552,192.94675644491662,Townhouse,12.425027409679277,50.0,375.84918665385976
32.36802797260907,58.17663891824285,49.06374671666674,Townhouse,8.465412124247463,159.62965724425433,416.3124240755887
31.300475502081685,86.13563500576953,77.54761173263577,Single House,5.613521780771115,325.0553140038504,582.5918620160044
32.1544204652351,75.13077461255033,152.30107200383068,Single House,5.340626444148954,214.35929880412542,468.43054357518974
37.01060293411228,55.09009893470559,162.72405217617597,Apartments,48.345174878330184,198.09975316267284,881.4008147550157
40.27336199965125,84.48767462449084,174.04957291477348,Single House,4.67846290145833,191.70777957630722,476.0055330456221
35.134861010163036,91.34010869429497,259.03388752375633,Townhouse,9.887456022227337,143.04686402590337,482.0720011427054
25.838497040912543,59.01416573454487,331.05128781008955,Single House,5.7102601419699,365.9847973604402,599.3173895593613
27.87676321646863,60.91960450340704,148.77436570774614,Single House,3.5177657667642896,239.03161611006792,449.68279000767586
39.719319609728444,68.30602365055124,138.98008861282005,Apartments,34.07595311152329,230.25724524650485,778.6716624098377
27.685398151728627,79.15868931416985,140.13460884782012,Single House,3.648318998414622,215.30365012641454,444.840497633906
35.33426799423467,83.51191850888372,141.89040300418918,Single House,3.657685171152212,290.4533216946572,549.6825134615374
33.06916762373407,61.68511389240712,268.0279569160086,Single House,5.401652401404966,111.98481347894067,369.98639635970414
28.042383775728478,51.47067384989988,346.98845562004203,Duplex,18.56372265736347,149.64745139239923,512.8743779370886
33.763580500840916,52.52640197805265,203.3724613801305,Townhouse,10.638248444555543,186.342506771177,473.1729126272723
38.1959092410714,87.64464810087671,190.74717621941508,Single House,4.233520311288025,231.64921557450012,510.01206385805096
28.39627218471443,85.22067562401709,153.73663534008963,Single House,4.295564909361135,312.1409966070601,557.5909180429456
34.25654572943006,48.78646866904809,282.9961592577135,Single House,5.90866090314945,182.85562448167985,431.4905567337681
33.762461033389954,57.64370380547315,295.45601847019145,Single House,5.266070480318933,247.95351672040798,503.73616710150577
27.360493744832798,104.1091855637041,202.16507448808736,Single House,3.5416992933177824,240.12943620430724,497.88019555869454
31.528821483380366,70.02057027274182,124.07547987427499,Single House,4.443205560884824,179.13611627396014,419.5746917337255
29.088950637315765,63.75645883090766,184.14503758333313,Single House,3.879728919109056,253.4257967924383,468.63124177056255
32.75660151000081,56.348053724410235,111.05711533154133,Apartments,58.00730966381324,67.37606682520911,825.9655996465527
37.44228986356526,75.24077311198127,183.57679560882391,Single House,3.5180372547121346,100.84115841098105,362.14361690121365
25.672645568958146,81.90088068108166,375.81614307672135,Single House,5.25887307844249,289.2224384206212,555.2400846460148
27.147005396177363,62.98228418823642,210.39254127332535,Single House,3.2352695713367585,202.2291453926187,413.2091243679092
25.655107591885276,69.52700562125607,122.5218641158909,Apartments,67.25422087543816,127.22577328391591,972.8400488324213
31.10625951248888,55.504042623252,49.629730073108306,Apartments,36.284746674189364,103.12293388073883,627.6437309471128
37.13115487549985,62.828820716935205,260.1832085539157,Single House,4.665916892498418,195.96865035851363,442.8455158187297
30.907121285307284,54.59429468859712,234.16866739448236,Single House,3.927576998127685,244.67428006017823,473.8721298570395
33.65312103615022,62.83917182204481,296.56366683694375,Duplex,28.168656913947693,123.13905613916299,612.998979671652
21.577952885096682,70.02125806542558,171.0948415470168,Apartments,80.2705151840253,150.73843660575602,1109.5409939849806
33.605893025131365,59.378499777602194,163.87790538043376,Single House,4.89424719772556,309.95375003637764,553.7028064925623
30.219458590421088,66.86478351619576,391.52171092261426,Single House,3.4302159295844805,271.99682385560754,525.3991571358546
33.03117278154247,60.04682001240556,226.4322921264108,Single House,5.386312579790571,208.59542360476914,452.6349723236266
26.844271098653486,86.39966224296275,285.0955529629521,Single House,3.7857681641809595,189.16030763350307,439.02078691442523
30.546067305353557,83.97938979273279,209.45635591265534,Townhouse,6.979122825214597,224.3457693299917,508.35028738875627
34.630320097530046,74.16752866778052,135.42258670326868,Single House,5.675254316234893,213.7031750181888,480.2575569901937
30.338690654205173,61.21107647170488,121.51029786620985,Single House,4.102374975567128,202.19427037506642,412.73381815039437
29.9607185051258,71.06881706560179,217.6710022694315,Apartments,68.90255765341556,262.37644640562866,1152.6182800411254
