,Building area,Building Height,Building type,Air temperature,Humidity,Solar radiation,Normalized annual energy consumption
50,323.0359413834019,3.0,3,21.819124656971955,51.30099817203255,1928.8884197754,202.46342621143916
51,125.26770645769251,6.0,1,27.040498536441834,48.46809775282946,2402.6301209359713,131.56457205008232
52,145.62778668596684,9.0,1,31.60020667743171,59.00664807925517,2036.2513825134909,119.09049744136644
53,168.1800086804376,6.0,2,25.326436976360664,66.093244368955,1968.082675739721,143.26063657097131
54,130.97345337282496,6.0,1,17.220837791875265,67.24792544757241,2489.1539527395776,143.86019808123268
55,149.1471384563234,6.0,1,29.122935415979438,67.15455033973812,1780.0243369315444,143.11938003106826
56,140.92437814179922,6.0,1,22.83589966586207,66.69284025211475,2021.7499870218817,106.93369362388114
57,147.76199239919595,9.0,1,22.79914791341945,66.85789668700255,1854.565096775324,140.27964286102474
58,165.9988332978139,6.0,1,32.210932584291335,75.28449431872914,1525.1284366308705,199.12465049645778
59,350.38402969025594,3.0,3,30.448794364175335,59.42970830772368,2056.5358681268112,216.35014497259328
60,133.89184701706228,9.0,1,27.755921525719,48.14742796426641,2387.8351362050257,104.54444623622393
61,165.50407717625487,6.0,2,36.189411617172794,56.84155003638998,2178.3707656601578,134.64270642659136
62,613.4422009596493,6.0,0,26.980840743553994,38.58783607044862,2498.3831191688555,185.98065647360585
63,521.6563823186782,6.0,0,26.278271780076352,51.62369597052185,1964.2175061213065,213.4616339203532
64,324.8892220757618,6.0,3,18.69028664918567,69.48981398843077,2099.778367215221,208.88280008010162
65,342.23080709860596,3.0,3,33.829317630763555,65.3131073489378,2213.7177111348483,220.55039185349366
66,185.7787065047791,3.0,2,36.19603005171847,60.28497297603352,2389.4437051459417,137.14466010338418
67,259.93451984309644,6.0,3,24.975758135429228,46.09642848374219,2304.5511614969028,201.32345622860885
68,110.08697866388333,9.0,1,37.752808793201815,67.24338620188311,1976.0711235554488,90.76948983419015
69,331.901099346458,6.0,3,24.338518245938793,53.90379291430115,1797.1810266163625,134.3736559975858
70,182.8576860556328,3.0,2,25.507772795096518,63.62409782244627,1995.5961386205574,147.81971521187577
71,294.76319189413994,9.0,3,24.690586314655746,47.57605598030841,2529.0417046390266,219.07553706673744
72,301.4190853648561,3.0,3,22.389604818944154,65.27447915880171,2292.4490916751347,212.21533557147302
73,128.93970091751507,3.0,2,29.515367339671656,55.32996046275931,2573.370981712067,177.59994221165925
74,118.57235739679868,9.0,1,20.010992427436943,68.41583052120879,2504.5347736219683,114.64959897519178
75,586.4309270014872,6.0,0,21.33076996308192,52.11140991946183,2196.524616181117,228.95037795189583
76,124.44695194840541,9.0,1,30.526431759456997,72.82222795908135,1907.72518592881,113.3167732803739
77,180.65063539606905,6.0,2,18.291296565303266,62.19263667944149,2450.6803374089986,152.8581531503115
78,323.0070924988636,9.0,0,32.35698801367131,54.92844809167402,2297.2280796831237,124.49579088051057
79,282.1556930666832,3.0,3,8.053242293855448,54.48506261797251,2335.624784540282,215.0011947143953
80,527.579348693459,6.0,0,18.975251537880602,57.657180533553834,2237.971445096229,234.6783421615605
81,130.47606711031835,3.0,2,33.00358255801932,62.29475375824852,2040.6372025729959,110.58370759590937
82,293.5193101887066,3.0,3,22.38587031765152,55.397143829442506,1425.050745345651,182.49080428140076
83,111.49364874267998,9.0,1,21.119512673967034,66.17819778863301,1896.9278691386028,117.84316435439507
84,273.4893109089359,6.0,3,14.989131362135403,62.75552296760018,2183.1646393247634,218.38884064640376
85,139.821810597044,9.0,1,26.164141733502394,65.74899223156993,2238.443942840801,92.55259599783601
86,346.1538452022027,3.0,3,13.740087528847848,39.35304177185274,2007.5860181288608,191.16426010758698
87,563.9280838589035,6.0,0,22.299968455590403,68.07583390850397,2248.832014289389,249.33516711662583
88,128.38639351573786,9.0,1,26.850790306377522,69.61048444148122,2292.9825510251344,132.5166230529614
89,272.751710039229,9.0,3,23.911006196458075,76.74558191059958,2367.065993065904,167.4270260262381
90,161.67168625174997,6.0,2,21.459242340572303,86.43327549592792,2156.692306323247,174.74896881924982
91,158.43440779807696,6.0,2,30.277278616888907,74.41499371885318,2292.008833633574,145.4084109555608
92,202.63955213989655,6.0,2,31.77087117094254,65.36274804910555,2264.4401472996055,170.7933710187568
93,167.06681709255915,3.0,2,16.912545456132907,59.202950885903206,1879.3940538518248,151.5492732620565
94,163.054603245914,6.0,2,16.80233216060784,59.450708153383204,2201.112110136768,143.80226824313726
95,625.1032502513629,9.0,0,14.216522072736764,66.51305778523522,2450.8544201920763,198.37309685211497
96,108.69534308387381,6.0,1,29.151454285387807,68.3631171466659,2430.720385586494,137.20682309001546
97,189.54435257622254,3.0,2,23.92319052061185,48.59570943912157,2095.456191610737,145.60394233649407
98,134.32937851890512,9.0,1,28.68540348518822,40.8812619185628,2643.2509554953745,133.561904257789
99,326.68519048242536,9.0,3,28.946123579305162,48.16477507492354,2404.5295850351454,185.1175642387681
100,194.47724833155962,3.0,3,16.468245817098566,61.02408377084753,1782.7503694226157,210.8778459098677
101,298.2814302679358,6.0,3,27.629506313268426,73.38017910221136,1851.1800300092675,226.21130226689596
102,278.86961349564797,6.0,2,13.873164328972377,53.59459436274997,1984.489521878286,192.14197147694068
103,173.1722564369372,3.0,2,23.10310327623329,68.48069042409668,2336.7384176894384,206.22083418954176
104,526.7823043015778,6.0,0,22.07592468939255,54.57543596508229,2313.574003414367,201.0804677626218
105,541.3003124992708,6.0,0,23.421993782724982,52.62504282533798,2330.058084261375,238.2616885907039
106,289.7702409938544,6.0,3,12.62838494897802,49.533281713559,2293.209752767452,167.73698197255138
107,328.3106830597866,3.0,3,35.20563981350556,54.84690867235368,1907.2180479865087,168.4061479282708
108,178.9713844456667,6.0,2,8.085753194678224,56.55744357648665,2270.593710477163,162.44242902570224
109,167.46307792309065,6.0,2,18.953067739754836,61.18615604529763,1892.6838815805684,157.40433276790029
110,277.31722519549976,3.0,3,14.988589034225143,52.89696016253229,2312.9271746295844,205.67120412213464
111,118.52609985490216,9.0,1,28.112521425201344,67.49790416992217,2278.1033731621314,123.37629086228411
112,153.8087194172212,6.0,2,21.916394811908706,50.4858840827482,2142.565319413226,164.82207964311903
113,129.53273281481427,9.0,1,26.538151743864017,59.38434427934889,2340.1613321904797,116.34567563113724
114,168.19662922041124,6.0,2,23.51549796663669,48.28777951179937,2483.016124889772,110.79078653397428
115,560.5989066656869,9.0,0,29.1697508231552,45.48977434585056,2194.520159397895,248.54252978764833
116,141.95018570505584,9.0,1,31.52115146615403,66.52865453347684,2360.7137441259656,86.3249302693425
117,630.8263765618,6.0,0,21.33761552889739,56.02463590384877,2281.5151603092554,211.1563819916531
118,159.49361971991445,6.0,1,33.01213085341226,69.61808736822302,1756.7718794692232,124.00894626967049
119,142.39501692502046,6.0,2,29.419614735243574,78.10712556352742,2094.3008854004474,163.84692622066302
120,643.7315156391536,9.0,0,23.220611459553076,60.70840280756448,2547.3421838199883,210.4551460943697
121,190.62154953059843,9.0,2,34.52176305050156,61.20309799761861,2300.404047888235,148.4229702233545
122,165.3078510502143,6.0,1,26.77629583305187,55.37337945040039,1914.9169719157057,156.7090335014928
123,320.0628539607159,6.0,3,18.46575774398813,76.77693563480607,1777.3944286064266,212.19929629729714
124,129.94124971713018,9.0,1,27.819720556640195,62.40762129357641,1955.888790891127,196.41178348028907
125,163.9374866316947,6.0,2,15.411903907317354,67.35714398287313,2050.8748550687646,153.6409082097878
126,331.36393033391755,6.0,3,22.96813877348902,57.13438790489438,1956.3031027020172,172.994421543921
127,160.7984308540181,6.0,2,23.980043216611886,52.17854262121279,2090.9615501335566,165.3737798697883
128,564.3564994439673,9.0,0,20.205689845215183,71.19975265614454,1963.9837420537788,200.04513491284516
129,556.7944947536826,6.0,0,28.66374433197606,63.99464191031325,2194.5505849731894,177.8496216800903
130,286.8929988119895,6.0,3,36.5265595066243,64.29180498610941,2130.6237068320247,207.32380776305965
131,660.7591647073948,6.0,0,20.30974140472302,56.67744945711919,2149.080046960605,186.87071594282315
132,269.6770596996724,6.0,3,17.54115281197539,57.91841256163802,2294.887395258224,219.7807105052023
133,585.9099615813527,6.0,0,23.29708347482156,62.58197027727028,2098.169001170793,221.14043957572966
134,96.14455841894693,9.0,1,28.978306709752765,66.20474171423288,2318.581987226922,129.17303273082558
135,633.2261019797188,9.0,3,11.424066344983562,65.54378980121446,2129.397840368506,189.9225254250391
136,113.03709604304021,6.0,1,29.4476797842817,70.44102729633715,1703.8048000695385,134.24912361436512
137,522.4549564004739,6.0,0,24.573474607533612,67.82804357618724,1974.4672937435907,258.3796790044326
138,125.99856066333034,9.0,1,23.570389306852032,52.26025897855242,1747.3398052205046,86.23708340862645
139,117.9643452423251,9.0,1,12.57358751913323,57.761683464856766,2458.8393670312053,176.35267045732962
140,294.844183490193,6.0,3,18.05910511592394,61.18151099506284,2416.7333735772404,240.27065012142208
141,276.8792341868254,6.0,3,34.405086680078476,70.39737343823397,1856.1364594694007,237.4862447427088
142,553.8904082989079,9.0,0,12.444097551040738,44.407840404583375,2319.3309055975246,200.1372929137915
143,293.6734668004017,3.0,3,25.7340838124123,56.746799408954196,2072.2931920003202,236.06375067656603
144,180.28666550886857,3.0,2,19.38590135527032,49.80815028254252,2149.368684110375,136.16044551086708
145,565.9637051381599,6.0,0,22.346354406511473,56.748335798240326,2405.7789101451235,210.04985264764912
146,317.37185067660874,6.0,3,29.24138999992719,51.5628313496257,1779.364954915637,234.8095202507357
147,318.1579299026914,3.0,3,25.896375816619372,64.92289293064842,2089.6225275055763,126.5093476297678
148,182.23004215438,3.0,2,16.691256278295263,46.40844688083635,1890.4359698267742,159.66638998527543
149,553.3855080083213,6.0,0,29.048762603151882,64.39513735754393,2414.2897406919674,245.44573525236657
150,162.59202798224015,9.0,2,16.915221953227892,54.297939572276434,2443.963404801171,159.85988203767278
151,153.80269259341358,6.0,2,28.58861553817954,56.30959271275983,2196.4691801335784,142.8381001219176
152,184.73129782160277,6.0,2,15.908792405791338,75.37764465992412,1524.1432658580775,150.26506695169653
153,119.0026480114922,9.0,1,24.380743092796358,61.25273346542471,2071.8480356538453,120.36854010930318
154,580.9556737916711,6.0,0,20.343750655218955,56.115150149129555,2081.538684452697,184.90952592635978
155,547.4577795691994,6.0,0,20.95660167472291,63.00785481693317,2583.5338484732406,201.5042600161085
156,314.6682683399182,9.0,3,18.951472160389887,63.00095261054955,1771.0384940856982,160.59738340549592
157,161.51906341165767,6.0,2,10.582657268589653,70.12096999707552,1695.2922167402849,113.41075478250218
158,184.2881476781881,3.0,3,23.77997952344038,65.55668026756928,2371.9632760584072,150.07597593609094
159,322.28496153187103,9.0,3,25.755725703293873,47.042632860622575,2621.970236535555,126.43163868689577
160,121.35420256690726,9.0,1,24.5666575864134,62.69589163570985,2384.779792708033,121.43028270236258
161,147.20176146051972,6.0,1,17.10068060972575,51.98909130635838,2576.5439436809484,141.1465002254833
162,538.5601227872751,6.0,0,20.0172938665843,52.94734011784239,2475.191293103084,217.699078239426
163,293.77266711634365,6.0,3,14.867136919488164,44.24309501579434,2092.7217879963896,200.85924779082183
164,304.92447942027695,9.0,3,26.035629483195795,58.90842272228343,1872.0653728068505,237.07905968094687
165,173.87939023925,6.0,2,40.13055621794834,68.1252857419017,2182.208436410025,166.60591333230104
166,585.0719580514453,6.0,0,19.798510595941146,68.89063299894953,2261.568674557954,199.94484284274918
167,141.4967974899336,9.0,1,29.903735731686663,67.08000093477533,2111.3963803165325,131.8920558555878
168,185.3487155881353,6.0,2,15.801616418289079,60.77197860127568,2446.9160517880637,135.37114957642984
169,170.5141404667792,9.0,2,24.91809090497157,76.5631642421329,2583.490369320821,140.0851826019303
170,617.1079746303427,9.0,3,26.135807169047162,85.0458186489338,1899.342431044448,219.61477188302612
171,308.03022081126386,6.0,3,35.330618947820824,55.1294817598244,1767.4931353478582,176.26951824898862
172,252.89554910124008,6.0,3,28.219682376229425,72.29844868325043,2281.192310257193,218.97416968711136
173,128.53893639339378,9.0,1,21.006171530263117,70.24843547332972,2237.2561483786435,132.14631605902358
174,558.697259813246,6.0,0,20.995960017911116,64.74139007107932,2095.448137137952,225.1241928203902
175,313.8221316164271,6.0,2,9.0799739663833,82.46336195729779,2209.8181989745312,203.71568368823372
176,127.51859680194777,9.0,1,31.072894203003,42.52072978024942,2357.7314644374756,105.22755031127684
177,162.67099468213883,6.0,2,32.41745676768061,76.46801524611494,2413.5649866929016,140.40003788830796
178,602.6585137659534,6.0,0,22.496028044545017,77.53998363295034,1741.8581987582888,235.3140239589062
179,153.30334108544295,6.0,1,18.446434961532198,61.87216167026919,2009.1059644634001,127.3418668175424
180,323.56578377130666,3.0,0,17.578231952149096,65.94795675517861,1789.7351013015534,235.46153490164136
181,161.00246334294988,6.0,1,25.852424568658748,58.146598360585216,2160.7956586519485,142.8184570905478
182,642.1211220424814,6.0,0,20.799154335031183,59.215999457714354,2306.8108022191923,216.61176966434257
183,308.40612474999375,9.0,0,25.797271592908697,51.848943589486275,1811.8483250119568,218.23122826144524
184,113.7371348613547,9.0,1,31.441547950055433,63.64020327565924,2309.0724077389505,119.9159960447704
185,170.14888498945797,9.0,1,32.6433575759624,59.372156902890666,2261.179845829359,128.21827541871966
186,290.18722972809655,6.0,3,32.11500418618885,68.18264764485646,1971.9672462647843,155.0178030961726
187,671.3094509815937,9.0,0,26.55938864300185,56.40252385213931,2302.626336523013,211.25406916616748
188,153.2791252733048,9.0,1,31.946494135785084,42.512610783550976,2631.526759631729,209.58856652247104
189,192.44132526132373,3.0,2,17.79798202505154,54.31220483989102,2491.9103822384754,158.30607081352977
190,132.5179967955501,6.0,1,22.86357954043139,48.27784095996822,2168.2414491927193,119.36029697516479
191,178.52365181839266,9.0,2,22.013400298121088,53.819759525653836,2828.782988284654,156.1914927732758
192,200.86990922671413,3.0,2,34.539989565721676,55.67747277146228,2315.1350716321576,166.40385746571502
193,170.80233471460127,6.0,2,32.235011728175564,64.99208054080563,2592.1114760026444,135.60920390795948
194,292.84195522949375,3.0,3,20.184080580830763,66.75833012012725,1975.1539091689924,219.21541640842042
195,209.97058515517327,6.0,2,18.338763665474907,70.43400082031754,2433.7787084564793,168.90789412870328
196,174.69969625023418,3.0,2,29.27483723433832,65.93194679352787,2263.2238759378074,145.8897447193385
197,328.4379280024217,3.0,3,7.855700331696477,68.31282640353477,2322.6807116088517,215.37471547755547
198,627.2577177792678,9.0,0,27.81010878214324,51.66518275306525,2341.2329079537394,219.33411227082655
199,115.18415382781315,6.0,1,14.921335258264413,64.04670770490563,1452.2104530554602,115.35502382416573
200,306.9174477562802,6.0,3,24.813395452469987,61.94319608651944,2086.361118654903,179.8089219233438
201,321.458363575906,9.0,0,34.97534848134612,55.34591060132361,1844.096863279281,184.23922363986543
202,181.15446529868993,3.0,2,25.677119022262175,69.49945411844865,1812.2874081836367,168.60690202776055
203,500.9693539478079,6.0,0,13.689031420502484,66.61629585603666,2474.0346151207104,194.38465986385734
204,188.40892183840495,6.0,2,30.66661332489087,71.19510865794363,2040.5740598991636,164.19606868602395
205,578.5807689373092,6.0,0,22.56318413244187,40.952488822270254,2489.458829198884,219.4551745857233
206,295.06006398081894,6.0,3,29.284372609163427,57.86679892759505,2007.8811316010958,154.41844242135258
207,602.8115512040226,9.0,0,14.346420409924052,61.45137406186439,2701.9450953703144,219.642953213621
208,151.95499768171942,6.0,2,32.20143705722177,67.68738189080177,1969.5117032539642,174.61774223399064
209,162.8014114451727,6.0,2,23.027510423387845,56.71296366336902,2866.2338142241406,161.80216928119685
210,143.42756549041718,9.0,2,27.154130758683372,71.18652759295428,2286.323481590652,164.1694632964481
211,151.34195876459492,9.0,1,20.514482208316714,61.53177451723165,1725.2719412503743,178.6543100885719
212,117.38057000758559,9.0,1,33.99989894086737,52.25208902346206,2344.9793098988216,104.66477866738207
213,286.90041799042166,6.0,3,26.324483270378217,63.670444951724896,1769.7402735175697,183.64751387330972
214,185.2549019996093,6.0,2,26.000007504103678,60.553604670185884,2209.340151228823,149.18770004649133
215,380.38882164415674,9.0,3,26.423437193239398,64.26033859956081,2024.9389347830918,192.33632160597273
216,158.55853949341594,6.0,1,22.90386947170503,64.05640323345106,2339.2995586269594,101.42425543552604
217,142.07821063742733,3.0,2,14.225350499482483,57.850239316596,2252.5831587835783,126.15592734952085
218,502.61546731460555,9.0,0,28.947501172273995,67.67449522278746,2263.805237741926,229.79295180187995
219,196.57145526702806,3.0,2,20.5027390513263,66.15111257897205,1887.8271421903537,180.12998203262248
220,344.44242303583655,3.0,3,21.86559444310342,62.08502932006508,1706.7806635999375,182.9635154856615
221,298.639719029315,6.0,3,27.920650337998154,67.82678265402052,2543.147738908819,210.16539536621266
222,300.26215441326366,6.0,3,26.035591105839398,71.5401881981027,1904.44990322585,188.95316908545658
223,321.92339020961776,6.0,3,38.732367995833364,66.15885420863674,1809.9570748305819,208.66675347638656
224,184.2821595968979,9.0,2,28.87239145031742,53.64648222460322,2049.16361151837,113.73299526127035
225,522.7078297394023,9.0,0,21.414096704208315,61.21808006543179,2438.7218869330595,218.57422531358583
226,347.5134968986789,9.0,2,24.038020576123003,59.77475843321229,2526.01633805959,204.0367078544037
227,188.69375115684807,9.0,2,35.03459079516316,62.775802228250285,2613.799756575327,168.8129267015938
228,594.7632436334262,9.0,3,15.52955921151127,68.62279280015349,2770.6820285802332,236.77009784110675
229,566.4883216234876,6.0,0,4.5478804497334675,68.65260015386649,2251.410486481922,241.45723262471273
230,566.1021795454475,9.0,0,15.159982077206141,74.31451588201317,2246.8994767984113,204.18078528994775
231,131.88064213750133,6.0,1,23.394012717962788,55.09374127245422,2571.726593520073,121.11699294340812
232,571.6411014208744,6.0,0,33.32538997717535,66.68111139662291,1829.8422210821275,187.05433851196184
233,278.2163340927329,6.0,3,23.567865661098015,57.428353667405936,2086.526110728586,217.13871594800287
234,108.51351341687848,9.0,1,23.306258153938728,77.7082190633959,2576.0654152983193,94.80852719593183
235,249.2675824171577,6.0,3,34.59002272093909,64.94147052614379,1758.1633542724185,214.18905564750415
236,174.00575612068815,3.0,2,21.142308001104155,56.83083819881043,1781.493661481975,164.71330463327848
237,336.5804672415689,3.0,3,18.74496298261638,74.88513612946527,2239.9686171603394,187.43703312814878
238,130.65750260523174,9.0,1,28.94446188477653,64.29699720998146,1840.4545265889192,115.88032960859272
239,164.91924753651017,3.0,2,21.62896440809449,52.91829436137959,2240.691966501759,146.28609053972968
240,301.82025370100337,9.0,3,26.455204640068168,52.9602730663521,2235.5129019920014,172.21776315675132
241,160.6573438347228,9.0,2,4.765460898601054,52.28508380282615,1647.2987204138574,139.01801821430047
242,149.3161087488885,6.0,2,23.247935089798162,65.54746525768098,2244.793725161059,181.8826431942364
243,189.29492824906558,3.0,2,33.61611491464957,65.92366266981371,2217.607992162451,107.62933893231104
244,267.7036408740466,6.0,3,16.290845135404883,62.697294515317644,2236.917701846528,214.34274796392083
245,121.69579194586596,6.0,1,18.99379439974862,61.70591203949948,2133.211698999972,120.62544680741414
246,186.15148039282866,3.0,2,36.79291108808828,70.40153291017528,1940.4609609277547,168.30258881450783
247,126.04291332139417,6.0,1,24.753311573617346,67.22517249578092,2151.7097671064594,105.83236373077516
248,190.70132131890787,3.0,2,26.072133751867185,70.71188755664546,2065.0766686966685,142.24856204166474
249,112.51848830177019,9.0,1,14.649618483972334,47.149203758166784,2361.507340661212,104.3548485898542
250,650.9597718947069,6.0,0,24.988841502208697,79.63678593902227,2519.1315434435055,194.91139293246397
251,532.7480725441527,6.0,0,15.99034053350424,49.90363271133109,2080.6671608280317,184.79665828642743
252,162.23978479360545,9.0,2,26.562040576771487,59.92845597178566,2291.2175271583596,154.5548106294643
253,191.70263018611092,3.0,2,22.553279590127914,47.853358247538196,2109.204050213046,163.12811980230936
254,173.15365447705582,6.0,2,26.762131891076162,72.90253740382515,2164.4589699010194,143.01797275551894
255,304.3248969203849,6.0,3,25.60897960157764,64.88185902674131,2318.344209701973,215.96435006840258
256,117.11941603162444,9.0,1,27.753716526159355,69.40035449740157,1845.0981816141755,100.10668094873823
257,184.5542312878361,6.0,2,13.928756993537334,54.92466968991087,1948.9207116683588,151.99645769348714
258,353.0409946629776,3.0,3,25.495613519373258,51.13231169587667,2633.1066636833903,201.8962956836938
259,154.39986989426768,6.0,1,22.806687259535803,63.16388435938258,2403.5905597747023,128.66260603992876
260,548.9240250099593,6.0,0,19.681830136650653,61.789357354265746,2200.1671177593003,223.0998017951271
261,309.1511844640455,9.0,3,20.2831474965174,70.85929386945246,2878.615437773712,198.95716201927948
262,194.7145982224335,6.0,2,25.806145407840813,74.42451084347123,1941.735241586107,149.6743376791576
263,348.2763303888284,3.0,3,23.63186635121413,62.17582360709466,1854.4295450467016,216.5087944390233
264,701.4646982512204,6.0,0,30.856183161614982,47.13193526038886,1729.0530648232507,171.11496144907773
265,345.91437217040414,9.0,3,17.91075677072863,52.70678363219155,2387.7316789769675,201.32461391827562
266,316.0045385671505,6.0,1,20.409299187314733,71.12354430479894,1876.0740031346966,144.78663712529223
267,117.59794192086478,9.0,1,24.210475665087465,58.04486724333443,2564.868821623209,99.98493910533634
268,140.68711068581825,6.0,2,35.24335838751171,60.11988948392201,1884.1927641142095,143.90982149217075
269,297.6930203334706,9.0,3,20.317907049786797,42.04504118857488,2615.350958617223,194.17334079310885
270,610.7693079628475,6.0,0,30.75909911851077,60.490839445122354,1981.0562915147475,213.44136010116813
271,199.39154011901903,3.0,2,29.472464401099323,67.428032280396,1881.1756053348445,201.0935276387281
272,316.18241870016766,6.0,3,20.728839380361258,66.10970162175738,2139.020950617201,199.7860944801641
273,530.1857252438481,6.0,0,-0.25246398456124375,48.00349528003187,1878.9290244076399,195.76470878122234
274,185.95030183913434,3.0,2,21.10027820033956,77.48772427362141,1704.5772214873439,201.35227420470844
275,300.4169490367039,6.0,3,19.662077365794357,60.142853124344164,1678.133169683854,198.17423753591194
276,310.4894198067057,3.0,3,6.135294666920391,48.37175253519959,2014.4651910029527,221.6353299718449
277,154.48855232425854,6.0,2,30.185058573949334,68.6824328435834,1819.881524969624,154.12573068638252
278,169.37859964351577,3.0,2,28.812258517229914,65.93564959985093,2011.638446351121,153.93443688487355
279,122.89714500302554,9.0,1,24.337290033423294,64.18779825511018,2144.5931842995187,105.96394788839835
280,193.47384736841587,3.0,2,24.935822441999036,40.58079591535338,2071.0257802848682,155.18138451640718
281,329.6451270022857,3.0,3,15.12837184561258,61.0473223528148,1823.7800172412797,187.51959374845765
282,123.67752301297014,9.0,1,31.68913870073618,62.02257500902408,2848.6047039495975,112.35650353460451
283,540.9795193872968,6.0,0,21.3615754670591,47.720599119202184,2327.60379662614,231.64156836082995
284,118.66080215069934,9.0,1,33.16716368471714,40.629237247681345,2263.6140805118607,136.30127617822026
285,586.2180805765025,6.0,0,23.371971138965332,65.31103097777535,2162.885233832153,219.83682508444812
